package,date,downloads
ggplot2,2023-07-29,69575
ggplot2,2023-07-30,71774
ggplot2,2023-07-31,83918
ggplot2,2023-08-01,82487
ggplot2,2023-08-02,83799
ggplot2,2023-08-03,83214
ggplot2,2023-08-04,77970
ggplot2,2023-08-05,68605
ggplot2,2023-08-06,68423
ggplot2,2023-08-07,84329
ggplot2,2023-08-08,85512
ggplot2,2023-08-09,82617
ggplot2,2023-08-10,82541
ggplot2,2023-08-11,80757
ggplot2,2023-08-12,68114
ggplot2,2023-08-13,68505
ggplot2,2023-08-14,90432
ggplot2,2023-08-15,92121
ggplot2,2023-08-16,86255
ggplot2,2023-08-17,88143
ggplot2,2023-08-18,83787
ggplot2,2023-08-19,65235
ggplot2,2023-08-20,60051
ggplot2,2023-08-21,83214
ggplot2,2023-08-22,84607
ggplot2,2023-08-23,88876
ggplot2,2023-08-24,92544
ggplot2,2023-08-25,87106
ggplot2,2023-08-26,69548
ggplot2,2023-08-27,68407
ggplot2,2023-08-28,92116
ggplot2,2023-08-29,94782
ggplot2,2023-08-30,94974
ggplot2,2023-08-31,94934
ggplot2,2023-09-01,86507
ggplot2,2023-09-02,68450
ggplot2,2023-09-03,68514
ggplot2,2023-09-04,90413
ggplot2,2023-09-05,100101
ggplot2,2023-09-06,100354
ggplot2,2023-09-07,99556
ggplot2,2023-09-08,96495
ggplot2,2023-09-09,73523
ggplot2,2023-09-10,73818
ggplot2,2023-09-11,102803
ggplot2,2023-09-12,107423
ggplot2,2023-09-13,105703
ggplot2,2023-09-14,105282
ggplot2,2023-09-15,94938
ggplot2,2023-09-16,72694
ggplot2,2023-09-17,74811
ggplot2,2023-09-18,106213
ggplot2,2023-09-19,108238
ggplot2,2023-09-20,108167
ggplot2,2023-09-21,104296
ggplot2,2023-09-22,91917
ggplot2,2023-09-23,69472
ggplot2,2023-09-24,65855
ggplot2,2023-09-25,92316
ggplot2,2023-09-26,96580
ggplot2,2023-09-27,91104
ggplot2,2023-09-28,79429
ggplot2,2023-09-29,69715
ggplot2,2023-09-30,51278
ggplot2,2023-10-01,52569
ggplot2,2023-10-02,76102
ggplot2,2023-10-03,85799
ggplot2,2023-10-04,87025
ggplot2,2023-10-05,95441
ggplot2,2023-10-06,90560
ggplot2,2023-10-07,73174
ggplot2,2023-10-08,72317
ggplot2,2023-10-09,95951
ggplot2,2023-10-10,109434
ggplot2,2023-10-11,103434
ggplot2,2023-10-12,109939
ggplot2,2023-10-13,105165
ggplot2,2023-10-14,77101
ggplot2,2023-10-15,78041
ggplot2,2023-10-16,109945
ggplot2,2023-10-17,113419
ggplot2,2023-10-18,110202
ggplot2,2023-10-19,108577
ggplot2,2023-10-20,98461
ggplot2,2023-10-21,78010
ggplot2,2023-10-22,81084
ggplot2,2023-10-23,108432
ggplot2,2023-10-24,111534
ggplot2,2023-10-25,111124
ggplot2,2023-10-26,109550
ggplot2,2023-10-27,96889
ggplot2,2023-10-28,77118
ggplot2,2023-10-29,78089
ggplot2,2023-10-30,104776
ggplot2,2023-10-31,108539
ggplot2,2023-11-01,101942
ggplot2,2023-11-02,119343
ggplot2,2023-11-03,106057
ggplot2,2023-11-04,79928
ggplot2,2023-11-05,80141
ggplot2,2023-11-06,107786
ggplot2,2023-11-07,113545
ggplot2,2023-11-08,112312
ggplot2,2023-11-09,105180
ggplot2,2023-11-10,98534
ggplot2,2023-11-11,78885
ggplot2,2023-11-12,78975
ggplot2,2023-11-13,105378
ggplot2,2023-11-14,112695
ggplot2,2023-11-15,109215
ggplot2,2023-11-16,110244
ggplot2,2023-11-17,100272
ggplot2,2023-11-18,79845
ggplot2,2023-11-19,81087
ggplot2,2023-11-20,109693
ggplot2,2023-11-21,110822
ggplot2,2023-11-22,104953
ggplot2,2023-11-23,100947
ggplot2,2023-11-24,95446
ggplot2,2023-11-25,80142
ggplot2,2023-11-26,83257
ggplot2,2023-11-27,110504
ggplot2,2023-11-28,113849
ggplot2,2023-11-29,111038
ggplot2,2023-11-30,98804
ggplot2,2023-12-01,84755
ggplot2,2023-12-02,64273
ggplot2,2023-12-03,69330
ggplot2,2023-12-04,102449
ggplot2,2023-12-05,92717
ggplot2,2023-12-06,88837
ggplot2,2023-12-07,85629
ggplot2,2023-12-08,78793
ggplot2,2023-12-09,63433
ggplot2,2023-12-10,66958
ggplot2,2023-12-11,89767
ggplot2,2023-12-12,90424
ggplot2,2023-12-13,87081
ggplot2,2023-12-14,82125
ggplot2,2023-12-15,75317
ggplot2,2023-12-16,58101
ggplot2,2023-12-17,59588
ggplot2,2023-12-18,82807
ggplot2,2023-12-19,82985
ggplot2,2023-12-20,75907
ggplot2,2023-12-21,71337
ggplot2,2023-12-22,68362
ggplot2,2023-12-23,51780
ggplot2,2023-12-24,49349
ggplot2,2023-12-25,55526
ggplot2,2023-12-26,60903
ggplot2,2023-12-27,62846
ggplot2,2023-12-28,62064
ggplot2,2023-12-29,58790
ggplot2,2023-12-30,53206
ggplot2,2023-12-31,50337
ggplot2,2024-01-01,51694
ggplot2,2024-01-02,67030
ggplot2,2024-01-03,71770
ggplot2,2024-01-04,71122
ggplot2,2024-01-05,66201
ggplot2,2024-01-06,54562
ggplot2,2024-01-07,54764
ggplot2,2024-01-08,73560
ggplot2,2024-01-09,79841
ggplot2,2024-01-10,78185
ggplot2,2024-01-11,78273
ggplot2,2024-01-12,73902
ggplot2,2024-01-13,54935
ggplot2,2024-01-14,56180
ggplot2,2024-01-15,77815
ggplot2,2024-01-16,79886
ggplot2,2024-01-17,82951
ggplot2,2024-01-18,82361
ggplot2,2024-01-19,77601
ggplot2,2024-01-20,58440
ggplot2,2024-01-21,56303
ggplot2,2024-01-22,83545
ggplot2,2024-01-23,88473
ggplot2,2024-01-24,87352
ggplot2,2024-01-25,87770
ggplot2,2024-01-26,75755
ggplot2,2024-01-27,59942
ggplot2,2024-01-28,59440
ggplot2,2024-01-29,85777
ggplot2,2024-01-30,87912
ggplot2,2024-01-31,85575
ggplot2,2024-02-01,85847
ggplot2,2024-02-02,76484
ggplot2,2024-02-03,53979
ggplot2,2024-02-04,60237
ggplot2,2024-02-05,90238
ggplot2,2024-02-06,88156
ggplot2,2024-02-07,84607
ggplot2,2024-02-08,84145
ggplot2,2024-02-09,77211
ggplot2,2024-02-10,62751
ggplot2,2024-02-11,58614
ggplot2,2024-02-12,83867
ggplot2,2024-02-13,81713
ggplot2,2024-02-14,77333
ggplot2,2024-02-15,79884
ggplot2,2024-02-16,76674
ggplot2,2024-02-17,61250
ggplot2,2024-02-18,61322
ggplot2,2024-02-19,81715
ggplot2,2024-02-20,84211
ggplot2,2024-02-21,89439
ggplot2,2024-02-22,86570
ggplot2,2024-02-23,83764
ggplot2,2024-02-24,65646
ggplot2,2024-02-25,70412
ggplot2,2024-02-26,98001
ggplot2,2024-02-27,98711
ggplot2,2024-02-28,93748
ggplot2,2024-02-29,93016
ggplot2,2024-03-01,83820
ggplot2,2024-03-02,60949
ggplot2,2024-03-03,62073
ggplot2,2024-03-04,95322
ggplot2,2024-03-05,94516
ggplot2,2024-03-06,93514
ggplot2,2024-03-07,92078
ggplot2,2024-03-08,84690
ggplot2,2024-03-09,64800
ggplot2,2024-03-10,60061
ggplot2,2024-03-11,90892
ggplot2,2024-03-12,94680
ggplot2,2024-03-13,91444
ggplot2,2024-03-14,93444
ggplot2,2024-03-15,84596
ggplot2,2024-03-16,61938
ggplot2,2024-03-17,63713
ggplot2,2024-03-18,90344
ggplot2,2024-03-19,94269
ggplot2,2024-03-20,92547
ggplot2,2024-03-21,94528
ggplot2,2024-03-22,82558
ggplot2,2024-03-23,60641
ggplot2,2024-03-24,60713
ggplot2,2024-03-25,86102
ggplot2,2024-03-26,88876
ggplot2,2024-03-27,85631
ggplot2,2024-03-28,79981
ggplot2,2024-03-29,67411
ggplot2,2024-03-30,56634
ggplot2,2024-03-31,56727
ggplot2,2024-04-01,73678
ggplot2,2024-04-02,91740
ggplot2,2024-04-03,89403
ggplot2,2024-04-04,76566
ggplot2,2024-04-05,69277
ggplot2,2024-04-06,48499
ggplot2,2024-04-07,52550
ggplot2,2024-04-08,81174
ggplot2,2024-04-09,74687
ggplot2,2024-04-10,65754
ggplot2,2024-04-11,69648
ggplot2,2024-04-12,66208
ggplot2,2024-04-13,33867
ggplot2,2024-04-14,33282
ggplot2,2024-04-15,61411
ggplot2,2024-04-16,66024
ggplot2,2024-04-17,67296
ggplot2,2024-04-18,70173
ggplot2,2024-04-19,60848
ggplot2,2024-04-20,43219
ggplot2,2024-04-21,39906
ggplot2,2024-04-22,66700
ggplot2,2024-04-23,80220
ggplot2,2024-04-24,77614
ggplot2,2024-04-25,78333
ggplot2,2024-04-26,69012
ggplot2,2024-04-27,41084
ggplot2,2024-04-28,43060
ggplot2,2024-04-29,70865
ggplot2,2024-04-30,70638
ggplot2,2024-05-01,62023
ggplot2,2024-05-02,70610
ggplot2,2024-05-03,63881
ggplot2,2024-05-04,40479
ggplot2,2024-05-05,41159
ggplot2,2024-05-06,68416
ggplot2,2024-05-07,75632
ggplot2,2024-05-08,70046
ggplot2,2024-05-09,65123
ggplot2,2024-05-10,59862
ggplot2,2024-05-11,41937
ggplot2,2024-05-12,40353
ggplot2,2024-05-13,68732
ggplot2,2024-05-14,70971
ggplot2,2024-05-15,75611
ggplot2,2024-05-16,69503
ggplot2,2024-05-17,63342
ggplot2,2024-05-18,41702
ggplot2,2024-05-19,42422
ggplot2,2024-05-20,64692
ggplot2,2024-05-21,71868
ggplot2,2024-05-22,71696
ggplot2,2024-05-23,69730
ggplot2,2024-05-24,62699
ggplot2,2024-05-25,41880
ggplot2,2024-05-26,43972
ggplot2,2024-05-27,63989
ggplot2,2024-05-28,69946
ggplot2,2024-05-29,73060
ggplot2,2024-05-30,64868
ggplot2,2024-05-31,61538
ggplot2,2024-06-01,41994
ggplot2,2024-06-02,44053
ggplot2,2024-06-03,65629
ggplot2,2024-06-04,74422
ggplot2,2024-06-05,68859
ggplot2,2024-06-06,62318
ggplot2,2024-06-07,56557
ggplot2,2024-06-08,36773
ggplot2,2024-06-09,38522
ggplot2,2024-06-10,60111
ggplot2,2024-06-11,65144
ggplot2,2024-06-12,64550
ggplot2,2024-06-13,65137
ggplot2,2024-06-14,56681
ggplot2,2024-06-15,37572
ggplot2,2024-06-16,37743
ggplot2,2024-06-17,57963
ggplot2,2024-06-18,63570
ggplot2,2024-06-19,61643
ggplot2,2024-06-20,58035
ggplot2,2024-06-21,52688
ggplot2,2024-06-22,35909
ggplot2,2024-06-23,37032
ggplot2,2024-06-24,59550
ggplot2,2024-06-25,58620
ggplot2,2024-06-26,58166
ggplot2,2024-06-27,57766
ggplot2,2024-06-28,51687
ggplot2,2024-06-29,34535
ggplot2,2024-06-30,35915
ggplot2,2024-07-01,54670
ggplot2,2024-07-02,55035
ggplot2,2024-07-03,56786
ggplot2,2024-07-04,51018
ggplot2,2024-07-05,48778
ggplot2,2024-07-06,34895
ggplot2,2024-07-07,35494
ggplot2,2024-07-08,53746
ggplot2,2024-07-09,57914
ggplot2,2024-07-10,56481
ggplot2,2024-07-11,54629
ggplot2,2024-07-12,51902
ggplot2,2024-07-13,35890
ggplot2,2024-07-14,33906
ggplot2,2024-07-15,53958
ggplot2,2024-07-16,62706
ggplot2,2024-07-17,56033
ggplot2,2024-07-18,52689
ggplot2,2024-07-19,49565
ggplot2,2024-07-20,34484
ggplot2,2024-07-21,34772
ggplot2,2024-07-22,54913
ggplot2,2024-07-23,56231
ggplot2,2024-07-24,56585
ggplot2,2024-07-25,56593
ggplot2,2024-07-26,51541
ggplot2,2024-07-27,34600
ggplot2,2024-07-28,34364
ggplot2,2024-07-29,54052
ggplot2,2024-07-30,56754
ggplot2,2024-07-31,55494
ggplot2,2024-08-01,53981
ggplot2,2024-08-02,46819
ggplot2,2024-08-03,28960
ggplot2,2024-08-04,29842
ggplot2,2024-08-05,47884
ggplot2,2024-08-06,50176
ggplot2,2024-08-07,47335
ggplot2,2024-08-08,48066
ggplot2,2024-08-09,41571
ggplot2,2024-08-10,27274
ggplot2,2024-08-11,26861
ggplot2,2024-08-12,44958
ggplot2,2024-08-13,47468
ggplot2,2024-08-14,45541
ggplot2,2024-08-15,41689
ggplot2,2024-08-16,40908
ggplot2,2024-08-17,25651
ggplot2,2024-08-18,27410
ggplot2,2024-08-19,57346
ggplot2,2024-08-20,109769
ggplot2,2024-08-21,108761
ggplot2,2024-08-22,51782
ggplot2,2024-08-23,45159
ggplot2,2024-08-24,28733
ggplot2,2024-08-25,28378
ggplot2,2024-08-26,51219
ggplot2,2024-08-27,55898
ggplot2,2024-08-28,56837
ggplot2,2024-08-29,59494
ggplot2,2024-08-30,49313
ggplot2,2024-08-31,32922
ggplot2,2024-09-01,31409
ggplot2,2024-09-02,54823
ggplot2,2024-09-03,64872
ggplot2,2024-09-04,66382
ggplot2,2024-09-05,66902
ggplot2,2024-09-06,56076
ggplot2,2024-09-07,32147
ggplot2,2024-09-08,35712
ggplot2,2024-09-09,66763
ggplot2,2024-09-10,77962
ggplot2,2024-09-11,70270
ggplot2,2024-09-12,69724
ggplot2,2024-09-13,54293
ggplot2,2024-09-14,30978
ggplot2,2024-09-15,30159
ggplot2,2024-09-16,58674
ggplot2,2024-09-17,61179
ggplot2,2024-09-18,64601
ggplot2,2024-09-19,67811
ggplot2,2024-09-20,56549
ggplot2,2024-09-21,32367
ggplot2,2024-09-22,35617
ggplot2,2024-09-23,68910
ggplot2,2024-09-24,75496
ggplot2,2024-09-25,72977
ggplot2,2024-09-26,68078
ggplot2,2024-09-27,55791
ggplot2,2024-09-28,33134
ggplot2,2024-09-29,33244
ggplot2,2024-09-30,61248
ggplot2,2024-10-01,61762
ggplot2,2024-10-02,60923
ggplot2,2024-10-03,61482
ggplot2,2024-10-04,60201
ggplot2,2024-10-05,34776
ggplot2,2024-10-06,37049
ggplot2,2024-10-07,66600
ggplot2,2024-10-08,69796
ggplot2,2024-10-09,69817
ggplot2,2024-10-10,70999
ggplot2,2024-10-11,61820
ggplot2,2024-10-12,36115
ggplot2,2024-10-13,36808
ggplot2,2024-10-14,65492
ggplot2,2024-10-15,71845
ggplot2,2024-10-16,70885
ggplot2,2024-10-17,70395
ggplot2,2024-10-18,62894
ggplot2,2024-10-19,35597
ggplot2,2024-10-20,37166
ggplot2,2024-10-21,69018
ggplot2,2024-10-22,72416
ggplot2,2024-10-23,74690
ggplot2,2024-10-24,73838
ggplot2,2024-10-25,63581
ggplot2,2024-10-26,48438
ggplot2,2024-10-27,43247
ggplot2,2024-10-28,71312
ggplot2,2024-10-29,76984
ggplot2,2024-10-30,73699
ggplot2,2024-10-31,70126
ggplot2,2024-11-01,56845
ggplot2,2024-11-02,39588
ggplot2,2024-11-03,42242
ggplot2,2024-11-04,72780
ggplot2,2024-11-05,75281
ggplot2,2024-11-06,70247
ggplot2,2024-11-07,69929
ggplot2,2024-11-08,62234
ggplot2,2024-11-09,41345
ggplot2,2024-11-10,42050
ggplot2,2024-11-11,66937
ggplot2,2024-11-12,72788
ggplot2,2024-11-13,74345
ggplot2,2024-11-14,73195
ggplot2,2024-11-15,60876
ggplot2,2024-11-16,38102
ggplot2,2024-11-17,40725
ggplot2,2024-11-18,71630
ggplot2,2024-11-19,73005
ggplot2,2024-11-20,72146
ggplot2,2024-11-21,72753
ggplot2,2024-11-22,62780
ggplot2,2024-11-23,39878
ggplot2,2024-11-24,41430
ggplot2,2024-11-25,69997
ggplot2,2024-11-26,70448
ggplot2,2024-11-27,66046
ggplot2,2024-11-28,62828
ggplot2,2024-11-29,54173
ggplot2,2024-11-30,39348
ggplot2,2024-12-01,40299
ggplot2,2024-12-02,68556
ggplot2,2024-12-03,71711
ggplot2,2024-12-04,68866
ggplot2,2024-12-05,66719
ggplot2,2024-12-06,54413
ggplot2,2024-12-07,39007
ggplot2,2024-12-08,39198
ggplot2,2024-12-09,63139
ggplot2,2024-12-10,61959
ggplot2,2024-12-11,60107
ggplot2,2024-12-12,59697
ggplot2,2024-12-13,48797
ggplot2,2024-12-14,31237
ggplot2,2024-12-15,32611
ggplot2,2024-12-16,53117
ggplot2,2024-12-17,58542
ggplot2,2024-12-18,52830
ggplot2,2024-12-19,49775
ggplot2,2024-12-20,39480
ggplot2,2024-12-21,26808
ggplot2,2024-12-22,26831
ggplot2,2024-12-23,33624
ggplot2,2024-12-24,29051
ggplot2,2024-12-25,25650
ggplot2,2024-12-26,28291
ggplot2,2024-12-27,30212
ggplot2,2024-12-28,25042
ggplot2,2024-12-29,29976
ggplot2,2024-12-30,39685
ggplot2,2024-12-31,33953
ggplot2,2025-01-01,25618
ggplot2,2025-01-02,38465
ggplot2,2025-01-03,39212
ggplot2,2025-01-04,29737
ggplot2,2025-01-05,28599
ggplot2,2025-01-06,46116
ggplot2,2025-01-07,49219
ggplot2,2025-01-08,50449
ggplot2,2025-01-09,50847
ggplot2,2025-01-10,50296
ggplot2,2025-01-11,30175
ggplot2,2025-01-12,30459
ggplot2,2025-01-13,51782
ggplot2,2025-01-14,52489
ggplot2,2025-01-15,54363
ggplot2,2025-01-16,55044
ggplot2,2025-01-17,48632
ggplot2,2025-01-18,28233
ggplot2,2025-01-19,30601
ggplot2,2025-01-20,48003
ggplot2,2025-01-21,61187
ggplot2,2025-01-22,55933
ggplot2,2025-01-23,56327
ggplot2,2025-01-24,50046
ggplot2,2025-01-25,30051
ggplot2,2025-01-26,31940
ggplot2,2025-01-27,61120
ggplot2,2025-01-28,60398
ggplot2,2025-01-29,58519
ggplot2,2025-01-30,58407
ggplot2,2025-01-31,50858
ggplot2,2025-02-01,26494
ggplot2,2025-02-02,28298
ggplot2,2025-02-03,55686
ggplot2,2025-02-04,61809
ggplot2,2025-02-05,62413
ggplot2,2025-02-06,61414
ggplot2,2025-02-07,54818
ggplot2,2025-02-08,33946
ggplot2,2025-02-09,34027
ggplot2,2025-02-10,59428
ggplot2,2025-02-11,64803
ggplot2,2025-02-12,64484
ggplot2,2025-02-13,64115
ggplot2,2025-02-14,53104
ggplot2,2025-02-15,33674
ggplot2,2025-02-16,35178
ggplot2,2025-02-17,59588
ggplot2,2025-02-18,84082
ggplot2,2025-02-19,67958
ggplot2,2025-02-20,65021
ggplot2,2025-02-21,56957
ggplot2,2025-02-22,35899
ggplot2,2025-02-23,36009
ggplot2,2025-02-24,67272
ggplot2,2025-02-25,71339
ggplot2,2025-02-26,68515
ggplot2,2025-02-27,69022
ggplot2,2025-02-28,59742
ggplot2,2025-03-01,36614
ggplot2,2025-03-02,38110
ggplot2,2025-03-03,65683
ggplot2,2025-03-04,68641
ggplot2,2025-03-05,69055
ggplot2,2025-03-06,71064
ggplot2,2025-03-07,59153
ggplot2,2025-03-08,37164
ggplot2,2025-03-09,37480
ggplot2,2025-03-10,68376
ggplot2,2025-03-11,73772
ggplot2,2025-03-12,72439
ggplot2,2025-03-13,70576
ggplot2,2025-03-14,61456
ggplot2,2025-03-15,39683
ggplot2,2025-03-16,40356
ggplot2,2025-03-17,68526
ggplot2,2025-03-18,72816
ggplot2,2025-03-19,71516
ggplot2,2025-03-20,71192
ggplot2,2025-03-21,59108
ggplot2,2025-03-22,37789
ggplot2,2025-03-23,37987
ggplot2,2025-03-24,66001
ggplot2,2025-03-25,71551
ggplot2,2025-03-26,71879
ggplot2,2025-03-27,69295
ggplot2,2025-03-28,57190
ggplot2,2025-03-29,36177
ggplot2,2025-03-30,34255
ggplot2,2025-03-31,58583
ggplot2,2025-04-01,68779
ggplot2,2025-04-02,97172
ggplot2,2025-04-03,114617
ggplot2,2025-04-04,59005
ggplot2,2025-04-05,35684
ggplot2,2025-04-06,35661
ggplot2,2025-04-07,99983
ggplot2,2025-04-08,99220
ggplot2,2025-04-09,137830
ggplot2,2025-04-10,158820
ggplot2,2025-04-11,90161
ggplot2,2025-04-12,41910
ggplot2,2025-04-13,42940
ggplot2,2025-04-14,70550
ggplot2,2025-04-15,78599
ggplot2,2025-04-16,80201
ggplot2,2025-04-17,86273
ggplot2,2025-04-18,54914
ggplot2,2025-04-19,40848
ggplot2,2025-04-20,42119
ggplot2,2025-04-21,63195
ggplot2,2025-04-22,78379
ggplot2,2025-04-23,0
